vdd	vair_f	air_adc	AirDirectADC	AirDirectVolt
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	4	0.02
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	50	0.19
3.97	0.80	955	48	0.19
3.97	0.80	955	47	0.18
3.97	0.80	955	58	0.22
3.97	0.80	955	59	0.23
3.97	0.80	955	62	0.24
3.97	0.80	955	58	0.22
3.97	0.80	955	55	0.21
3.97	0.80	955	55	0.21
3.97	0.80	955	42	0.16
3.97	0.80	955	58	0.22
3.97	0.80	955	47	0.18
3.97	0.80	955	42	0.16
3.97	0.80	955	48	0.19
3.97	0.80	955	61	0.24
3.97	0.80	955	59	0.23
3.97	0.80	955	63	0.24
3.97	0.80	955	65	0.25
3.97	0.80	944	267	1.03
3.97	0.80	930	286	1.11
3.97	0.80	794	367	1.42
3.97	0.80	670	421	1.63
3.97	1.47	434	511	1.98
3.98	1.49	429	513	1.99
3.97	1.05	570	457	1.77
3.98	1.10	558	460	1.79
3.97	1.08	559	459	1.78
3.98	1.37	470	498	1.93
3.97	1.32	483	492	1.91
3.97	1.32	482	491	1.90
3.97	1.32	481	495	1.92
3.97	1.53	413	523	2.03
3.98	2.96	0	780	3.03
3.98	2.96	0	1018	3.96
3.98	2.96	0	1021	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	1022	3.97
3.98	2.96	0	1020	3.96
3.98	2.96	0	1023	3.97
3.98	2.96	0	1019	3.96
3.98	2.96	0	1022	3.97
3.98	2.96	0	1018	3.96
3.97	2.95	0	1023	3.96
3.98	2.96	0	1022	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	857	3.33
3.98	2.13	222	604	2.35
3.98	1.88	302	569	2.21
3.97	1.66	371	536	2.08
3.97	0.80	677	410	1.59
3.97	0.80	768	376	1.46
3.97	0.80	767	378	1.46
3.97	0.80	751	386	1.49
3.97	0.80	733	389	1.51
3.97	0.80	741	388	1.50
3.97	0.80	683	408	1.58
3.97	0.80	689	410	1.59
3.97	0.80	683	413	1.60
3.98	0.80	681	412	1.60
3.97	0.80	671	415	1.61
3.97	0.80	872	330	1.28
3.97	0.80	922	296	1.15
3.97	0.80	955	71	0.27
3.97	0.80	955	63	0.24
3.97	0.80	955	21	0.08
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	7	0.03
3.97	0.80	955	22	0.09
3.97	0.80	833	356	1.38
3.97	0.80	729	390	1.51
3.97	1.08	560	459	1.78
3.97	1.37	467	498	1.93
3.97	1.59	395	526	2.04
3.97	0.89	623	454	1.76
3.97	1.51	421	518	2.01
3.98	1.74	347	557	2.16
3.97	1.69	362	537	2.08
3.98	1.80	330	555	2.16
3.97	1.79	330	552	2.14
3.98	2.10	231	600	2.33
3.98	2.13	224	598	2.32
3.98	2.30	171	624	2.42
3.98	2.58	91	673	2.61
3.98	2.85	23	728	2.83
3.98	2.96	0	783	3.04
3.98	2.96	0	1022	3.97
3.98	2.96	0	1021	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	1022	3.97
3.98	2.96	0	1022	3.97
3.98	2.96	0	1022	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	1006	3.91
3.98	2.79	36	700	2.72
3.98	2.43	134	647	2.51
3.98	2.33	163	630	2.45
3.98	1.97	273	578	2.25
3.97	1.14	540	467	1.81
3.97	1.08	561	452	1.75
3.97	0.80	702	412	1.60
3.97	0.80	748	384	1.49
3.97	0.80	859	339	1.31
3.97	0.80	868	335	1.30
3.97	0.80	881	330	1.28
3.97	0.80	880	329	1.27
3.97	0.80	876	332	1.29
3.97	0.80	917	301	1.17
3.97	0.80	955	235	0.91
3.97	0.80	948	255	0.99
3.97	0.80	935	280	1.08
3.97	0.80	930	288	1.12
3.97	0.80	932	288	1.12
3.97	0.80	955	26	0.10
3.97	0.80	955	5	0.02
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	16	0.06
3.97	0.80	955	35	0.14
3.97	0.80	955	80	0.31
3.97	0.80	955	81	0.31
3.97	0.80	955	95	0.37
3.97	0.80	955	96	0.37
3.97	0.80	955	114	0.44
3.97	0.80	955	200	0.77
3.97	0.83	642	425	1.65
3.98	0.98	595	446	1.73
3.97	1.18	527	470	1.82
3.97	1.48	429	515	1.99
3.97	1.50	424	513	1.99
3.97	1.51	419	517	2.00
3.97	1.49	427	517	2.00
3.97	0.80	733	427	1.65
3.98	0.81	651	435	1.69
3.97	0.89	623	431	1.67
3.97	0.95	601	435	1.68
3.97	1.08	560	463	1.79
3.98	1.08	562	456	1.77
3.97	1.03	575	455	1.76
3.97	1.09	558	462	1.79
3.97	0.99	588	450	1.74
3.97	0.81	649	407	1.58
3.97	0.80	802	355	1.37
3.97	1.47	432	508	1.97
3.98	1.48	432	514	2.00
3.97	1.47	434	514	1.99
3.97	1.64	377	540	2.09
3.97	1.77	335	548	2.12
3.98	2.78	38	699	2.72
3.98	2.96	0	919	3.57
3.98	2.96	0	1007	3.91
3.98	2.96	0	1022	3.97
3.98	2.96	0	1021	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	1022	3.97
3.98	2.96	0	1020	3.96
3.97	2.95	0	1022	3.96
3.98	2.96	0	898	3.49
3.98	2.32	167	629	2.44
3.98	2.08	239	593	2.30
3.97	1.73	350	544	2.11
3.97	1.02	578	454	1.76
3.97	0.86	632	432	1.67
3.97	0.80	685	412	1.60
3.97	0.80	748	386	1.49
3.97	0.80	878	332	1.29
3.97	0.80	880	329	1.27
3.97	0.80	821	356	1.38
3.97	0.80	821	358	1.39
3.97	0.80	821	355	1.37
3.97	0.80	882	329	1.27
3.97	0.80	838	350	1.36
3.97	0.80	849	344	1.33
3.97	0.80	863	339	1.31
3.97	0.80	955	42	0.16
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	50	0.19
3.97	0.80	782	380	1.47
3.97	0.80	654	423	1.64
3.97	0.82	645	429	1.66
3.97	0.96	599	441	1.71
3.97	1.20	522	477	1.85
3.97	1.55	408	520	2.01
3.97	1.56	403	524	2.03
3.97	1.54	410	519	2.01
3.98	1.56	408	523	2.03
3.97	1.46	436	505	1.96
3.97	1.43	446	504	1.95
3.97	1.42	450	502	1.94
3.98	1.55	411	520	2.02
3.97	1.46	436	517	2.00
3.97	1.53	413	515	1.99
3.97	1.55	407	521	2.02
3.98	2.96	0	992	3.85
3.97	2.95	0	1022	3.96
3.98	2.96	0	1022	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	1020	3.96
3.98	2.96	0	1018	3.96
3.98	2.96	0	1022	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	930	3.61
3.97	1.77	335	554	2.15
3.98	1.76	342	550	2.14
3.97	1.70	359	537	2.08
3.97	1.21	517	475	1.84
3.97	1.14	542	463	1.79
3.97	1.00	587	450	1.74
3.97	1.34	477	496	1.92
3.98	1.61	392	528	2.05
3.98	1.96	277	580	2.25
3.98	2.02	258	585	2.27
3.98	2.01	263	583	2.27
3.97	1.98	269	578	2.24
3.97	1.98	268	581	2.25
3.97	1.98	267	581	2.25
3.98	2.04	253	591	2.30
3.97	2.03	251	591	2.29
3.98	2.02	259	584	2.27
3.97	2.01	260	587	2.27
3.98	2.96	0	1020	3.96
3.98	2.96	0	1023	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	1021	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	1023	3.97
3.98	2.96	0	1021	3.97
3.98	2.96	0	1019	3.96
3.98	2.96	0	1023	3.97
3.98	2.96	0	1022	3.97
3.98	2.96	0	1022	3.97
3.98	2.96	0	1018	3.96
3.98	2.96	0	1023	3.97
3.98	2.96	0	987	3.83
3.98	2.96	0	883	3.43
3.98	2.94	5	747	2.90
3.98	1.76	342	554	2.15
3.97	1.76	339	551	2.13
3.97	1.71	355	549	2.13
3.97	1.67	369	538	2.08
3.97	1.50	422	517	2.00
3.98	1.47	437	514	2.00
3.97	1.45	441	510	1.98
3.97	1.45	440	512	1.98
3.98	1.46	440	507	1.97
3.97	1.45	441	509	1.97
3.98	1.49	429	503	1.95
3.98	2.68	63	692	2.69
3.98	2.93	7	746	2.90
3.98	2.96	0	811	3.15
3.98	2.92	8	747	2.90
3.98	2.65	69	683	2.65
3.98	2.17	211	610	2.37
3.98	1.78	335	551	2.14
3.98	1.18	532	473	1.84
3.97	1.17	532	468	1.81
3.98	1.48	434	513	1.99
3.98	1.55	411	522	2.03
3.97	1.50	424	516	2.00
3.97	1.53	413	521	2.02
3.97	1.55	407	524	2.03
3.97	1.53	413	523	2.03
3.98	1.54	412	517	2.01
3.98	1.54	412	521	2.02
3.97	1.53	413	518	2.01
3.98	1.53	418	518	2.01
3.98	1.41	455	500	1.94
3.97	0.80	888	324	1.25
3.97	0.80	955	232	0.90
3.97	0.80	955	140	0.54
3.97	0.80	955	101	0.39
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	0	0.00
3.97	0.80	955	2	0.01
3.97	0.80	955	0	0.00
3.95	0.80	955	0	0.00
3.95	0.80	955	0	0.00
3.94	0.79	954	0	0.00
3.94	0.79	954	0	0.00
3.95	0.80	954	0	0.00
3.94	0.79	954	0	0.00
3.94	0.79	954	0	0.00
3.94	0.79	954	0	0.00
3.95	0.80	954	0	0.00
3.94	0.79	954	0	0.00
3.94	0.79	954	0	0.00
3.93	0.79	953	0	0.00
3.93	0.79	953	0	0.00
3.93	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	2	0.01
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	203	0.78
3.92	0.79	953	232	0.89
3.92	0.79	951	237	0.91
3.92	0.79	940	264	1.01
3.92	0.79	924	289	1.11
3.92	0.79	792	363	1.39
3.92	0.79	792	364	1.39
3.92	0.79	798	365	1.40
3.92	0.79	777	370	1.42
3.92	0.79	787	363	1.39
3.92	0.79	777	365	1.40
3.92	0.79	725	371	1.42
3.92	0.79	749	385	1.47
3.93	0.79	705	400	1.53
3.93	1.11	543	463	1.78
3.93	1.56	395	528	2.03
3.93	2.03	243	593	2.28
3.93	2.47	112	652	2.50
3.93	2.92	0	773	2.97
3.93	2.92	0	755	2.90
3.93	2.92	0	821	3.15
3.93	2.92	0	899	3.45
3.93	2.92	0	1022	3.92
3.93	2.92	0	1019	3.91
3.93	2.92	0	1021	3.92
3.93	2.92	0	1023	3.92
3.93	2.92	0	1022	3.92
3.92	2.91	0	1023	3.91
3.93	2.92	0	1022	3.92
3.93	2.92	0	1023	3.92
3.93	2.92	0	991	3.80
3.93	2.92	0	843	3.23
3.93	2.88	8	740	2.84
3.93	2.88	9	742	2.85
3.93	2.79	27	714	2.74
3.93	2.52	96	662	2.54
3.93	2.35	146	637	2.44
3.93	1.96	267	578	2.22
3.93	1.75	333	551	2.11
3.92	1.18	517	472	1.81
3.92	0.84	626	426	1.63
3.92	0.79	823	350	1.34
3.92	0.79	796	360	1.38
3.92	0.79	825	347	1.33
3.92	0.79	900	311	1.19
3.92	0.79	917	298	1.14
3.92	0.79	882	328	1.25
3.92	0.79	778	370	1.42
3.92	0.96	586	446	1.71
3.93	1.32	475	492	1.89
3.93	2.06	234	598	2.29
3.93	2.37	140	643	2.47
3.93	2.48	109	664	2.55
3.93	2.76	33	711	2.73
3.93	2.92	0	777	2.98
3.93	2.92	0	889	3.41
3.93	2.92	0	983	3.77
3.93	2.92	0	1023	3.92
3.93	2.92	0	1019	3.91
3.93	2.92	0	1023	3.92
3.92	2.91	0	976	3.73
3.93	2.92	0	898	3.45
3.93	2.92	0	879	3.37
3.93	2.92	0	862	3.31
3.93	2.92	0	836	3.21
3.93	2.92	0	814	3.12
3.93	2.91	3	754	2.89
3.93	2.40	130	643	2.47
3.92	2.19	190	615	2.35
3.93	1.56	397	518	1.99
3.92	1.41	442	504	1.93
3.92	1.18	516	477	1.82
3.92	1.37	454	497	1.90
3.93	1.11	543	461	1.77
3.92	0.92	601	437	1.67
3.92	0.79	733	391	1.50
3.92	0.79	776	370	1.42
3.92	0.79	857	338	1.29
3.92	0.79	910	302	1.15
3.92	0.79	919	297	1.14
3.92	0.79	934	280	1.07
3.92	0.79	890	321	1.23
3.92	0.79	747	383	1.46
3.92	0.79	747	379	1.45
3.92	0.79	733	387	1.48
3.92	0.79	732	387	1.48
3.92	0.79	731	385	1.47
3.92	0.79	787	366	1.40
3.92	0.79	931	279	1.07
3.92	0.79	944	255	0.98
3.92	0.79	953	211	0.81
3.92	0.79	953	189	0.72
3.92	0.79	953	160	0.61
3.92	0.79	953	114	0.44
3.92	0.79	953	95	0.36
3.92	0.79	953	30	0.11
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	0	0.00
3.92	0.79	953	9	0.03
3.92	0.79	953	35	0.13
3.92	0.79	953	214	0.82
3.92	0.79	951	245	0.94
3.92	0.79	943	262	1.00
3.92	0.79	939	270	1.03
3.92	0.79	925	289	1.11
3.92	0.79	917	295	1.13
3.92	0.79	888	320	1.22
3.92	0.79	861	335	1.28
3.92	0.79	841	345	1.32
3.92	0.79	791	367	1.40
3.92	0.79	758	376	1.44
3.92	0.79	690	405	1.55
3.92	0.79	655	413	1.58
3.92	0.98	582	447	1.71
3.92	1.11	539	465	1.78
3.92	1.41	442	505	1.93
3.93	1.56	397	524	2.01
3.93	1.87	295	562	2.16
3.92	1.98	256	586	2.24
3.93	2.27	170	626	2.40
3.92	2.37	136	645	2.47
3.93	2.38	138	642	2.46
3.93	2.39	133	641	2.46
3.93	2.50	101	659	2.53
3.93	2.92	0	773	2.97
3.93	2.92	0	813	3.12
3.93	2.92	0	892	3.42
3.93	2.92	0	944	3.62
3.93	2.92	0	985	3.78
3.93	2.92	0	1023	3.92
3.93	2.92	0	1023	3.92
3.93	2.92	0	1021	3.92
3.93	2.92	0	1023	3.92
3.93	2.92	0	1023	3.92
3.93	2.92	0	1022	3.92
3.93	2.92	0	1021	3.92
3.93	2.92	0	945	3.63
3.93	2.92	0	945	3.63
3.93	2.92	0	944	3.62
3.93	2.92	0	943	3.62
3.92	2.91	0	879	3.36
3.93	2.92	0	936	3.59
3.93	2.92	0	938	3.60
3.93	2.92	0	895	3.43
3.93	2.92	0	897	3.44
3.92	2.91	0	919	3.51
3.93	2.92	0	926	3.55
3.93	2.92	0	921	3.53
3.93	2.92	0	928	3.56
3.93	2.92	0	928	3.56
3.93	2.92	0	933	3.58
3.93	2.92	0	927	3.56
3.93	2.92	0	901	3.46
3.93	2.92	0	904	3.47
3.93	2.92	0	873	3.35
3.93	2.92	0	854	3.28
3.93	2.92	0	854	3.28
3.93	2.92	0	872	3.35
3.93	2.92	0	874	3.35
3.93	2.92	0	867	3.33
3.93	2.92	0	939	3.60
3.93	2.92	0	939	3.60
3.93	2.92	0	940	3.61
3.93	2.92	0	941	3.61
3.93	2.92	0	939	3.60
3.93	2.92	0	941	3.61
3.93	2.92	0	941	3.61
3.93	2.92	0	937	3.59
3.92	2.91	0	941	3.60
3.90	2.90	0	942	3.59
3.90	2.90	0	938	3.58
3.90	2.90	0	937	3.57
3.89	2.90	0	939	3.57
3.89	2.90	0	940	3.57
3.88	2.89	0	940	3.56
3.88	2.89	0	941	3.57
3.88	2.89	0	942	3.57
3.88	2.89	0	938	3.55
3.88	2.89	0	941	3.57
3.88	2.89	0	939	3.56
3.88	2.89	0	940	3.56
3.88	2.89	0	941	3.57
3.87	2.88	0	939	3.55
3.88	2.89	0	942	3.57
3.88	2.89	0	939	3.56
3.88	2.89	0	942	3.57
3.88	2.89	0	938	3.55
3.88	2.89	0	942	3.57
3.88	2.89	0	941	3.57
3.88	2.89	0	940	3.56
3.87	2.88	0	935	3.53
3.88	2.89	0	935	3.54
3.88	2.89	0	933	3.53
3.88	2.89	0	934	3.54
3.88	2.89	0	937	3.55
3.88	2.89	0	940	3.56
3.88	2.89	0	940	3.56
3.87	2.88	0	942	3.56
3.88	2.89	0	939	3.56
3.88	2.89	0	939	3.56
3.88	2.89	0	939	3.56
3.88	2.89	0	932	3.53
3.88	2.89	0	927	3.51
3.88	2.89	0	896	3.39
3.88	2.89	0	933	3.53
3.88	2.89	0	926	3.51
3.88	2.89	0	932	3.53
3.88	2.89	0	934	3.54
3.88	2.89	0	935	3.54
3.88	2.89	0	907	3.44
3.88	2.89	0	873	3.31
3.88	2.89	0	855	3.24
3.88	2.89	0	839	3.18
3.88	2.89	0	806	3.05
3.88	2.89	0	789	2.99
3.88	2.89	0	788	2.99
3.88	2.89	0	781	2.96
3.88	2.89	0	776	2.94
3.88	2.88	2	756	2.86
3.88	2.86	5	749	2.84
3.88	2.80	18	722	2.74
3.88	2.76	27	713	2.70
3.88	2.68	45	697	2.64
3.88	2.59	67	680	2.58
3.88	2.55	78	671	2.54
3.88	2.35	135	640	2.42
3.87	2.22	172	619	2.34
3.88	2.08	217	598	2.27
3.88	2.03	232	594	2.25
3.88	1.94	261	579	2.19
3.88	1.88	280	569	2.16
3.87	1.70	336	546	2.06
3.88	1.60	372	526	1.99
3.87	1.49	403	518	1.96
3.87	1.29	469	489	1.85
3.88	1.18	507	469	1.78
3.87	0.80	627	425	1.61
3.88	0.78	687	400	1.52
3.87	0.78	736	383	1.45
3.87	0.78	762	370	1.40
3.87	0.78	839	340	1.28
3.87	0.78	881	318	1.20
3.87	0.78	925	284	1.07
3.87	0.78	931	277	1.05
3.87	0.78	923	284	1.07
3.87	0.78	921	287	1.08
3.87	0.78	921	288	1.09
3.87	0.78	927	278	1.05
3.87	0.78	919	294	1.11
3.87	0.78	924	285	1.08
3.87	0.78	923	288	1.09
3.87	0.78	923	283	1.07
3.87	0.78	924	283	1.07
3.87	0.78	946	254	0.96
3.87	0.78	951	232	0.88
3.87	0.78	951	175	0.66
3.87	0.78	951	163	0.62
3.87	0.78	951	136	0.51
3.87	0.78	951	112	0.42
3.87	0.78	951	108	0.41
3.87	0.78	951	80	0.30
3.87	0.78	951	64	0.24
3.87	0.78	951	41	0.15
3.87	0.78	951	11	0.04
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	142	0.54
3.87	0.78	951	163	0.62
3.87	0.78	913	298	1.13
3.87	0.78	818	346	1.31
3.87	0.78	800	355	1.34
3.87	0.78	732	380	1.44
3.88	0.78	695	389	1.47
3.88	0.88	604	436	1.65
3.87	0.97	574	445	1.68
3.87	1.06	543	459	1.73
3.87	1.14	519	466	1.76
3.87	1.34	452	496	1.87
3.88	1.51	399	519	1.97
3.88	1.82	299	561	2.13
3.88	2.39	125	645	2.44
3.88	2.57	72	676	2.56
3.88	2.82	14	732	2.77
3.87	2.87	1	763	2.88
3.88	2.89	0	855	3.24
3.88	2.89	0	913	3.46
3.88	2.89	0	965	3.66
3.88	2.89	0	1020	3.86
3.88	2.89	0	1023	3.88
3.88	2.89	0	1018	3.86
3.88	2.89	0	1022	3.87
3.88	2.89	0	895	3.39
3.88	2.89	0	861	3.26
3.88	2.89	0	815	3.09
3.88	2.87	4	750	2.84
3.88	2.86	6	742	2.81
3.88	2.85	7	744	2.82
3.88	2.82	13	729	2.76
3.88	2.57	73	673	2.55
3.88	2.41	117	648	2.46
3.88	2.30	149	633	2.40
3.88	2.16	192	610	2.31
3.88	2.09	214	598	2.27
3.88	1.82	300	561	2.13
3.88	1.68	344	542	2.05
3.87	1.51	399	518	1.96
3.87	1.36	445	501	1.89
3.88	1.07	544	457	1.73
3.87	0.93	587	439	1.66
3.87	0.78	654	414	1.56
3.87	0.78	715	388	1.47
3.87	0.78	938	265	1.00
3.87	0.78	951	0	0.00
3.87	0.78	941	262	0.99
3.87	0.78	951	219	0.83
3.87	0.78	951	219	0.83
3.87	0.78	951	197	0.74
3.87	0.78	951	175	0.66
3.87	0.78	951	165	0.62
3.87	0.78	951	0	0.00
3.87	0.78	951	1	0.00
3.87	0.78	951	5	0.02
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	2	0.01
3.87	0.78	951	129	0.49
3.87	0.78	951	63	0.24
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.88	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	0	0.00
3.87	0.78	951	14	0.05
3.87	0.78	951	39	0.15
3.87	0.78	951	69	0.26
3.87	0.78	951	89	0.34
3.87	0.78	951	113	0.43
3.87	0.78	951	164	0.62
3.87	0.78	951	220	0.83
3.87	0.78	950	237	0.90
3.87	0.78	947	249	0.94
3.87	0.78	951	199	0.75
3.87	0.78	943	259	0.98
3.87	0.78	929	276	1.04
3.87	0.78	896	310	1.17
3.87	0.78	795	357	1.35
3.87	0.78	742	381	1.44
3.88	1.04	553	456	1.73
3.88	1.31	464	492	1.86
3.88	1.92	269	577	2.19
3.88	2.21	178	618	2.34
3.88	2.20	179	611	2.31
3.88	2.79	21	722	2.74
3.88	2.89	0	789	2.99
3.88	2.89	0	933	3.53
3.88	2.89	0	1005	3.81
3.88	2.89	0	1023	3.88
3.88	2.89	0	1021	3.87
3.88	2.89	0	1002	3.80
3.87	2.88	0	997	3.77
3.88	2.89	0	1005	3.81
3.88	2.89	0	1003	3.80
3.88	2.89	0	1001	3.79
3.88	2.89	0	1004	3.80
3.88	2.89	0	1003	3.80
3.88	2.89	0	1001	3.79
3.88	2.89	0	998	3.78
3.88	2.89	0	1003	3.80
3.88	2.89	0	1000	3.79
3.88	2.89	0	1004	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1005	3.81
3.88	2.89	0	1000	3.79
3.88	2.89	0	1003	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1002	3.80
3.88	2.89	0	1000	3.79
3.88	2.89	0	1002	3.80
3.88	2.89	0	1001	3.79
3.88	2.89	0	1004	3.80
3.88	2.89	0	1001	3.79
3.88	2.89	0	1007	3.82
3.88	2.89	0	1002	3.80
3.88	2.89	0	999	3.79
3.88	2.89	0	1003	3.80
3.87	2.88	0	1002	3.78
3.86	2.87	0	1004	3.78
3.86	2.87	0	1002	3.77
3.84	2.86	0	1006	3.78
3.84	2.86	0	1003	3.77
3.84	2.86	0	1004	3.77
3.83	2.85	0	998	3.73
3.84	2.86	0	1006	3.78
3.83	2.85	0	1003	3.75
3.83	2.85	0	1003	3.75
3.83	2.85	0	1005	3.76
3.83	2.85	0	1004	3.76
3.83	2.85	0	1002	3.75
3.84	2.86	0	1002	3.76
3.84	2.86	0	1004	3.77
3.86	2.87	0	1001	3.77
3.86	2.87	0	1004	3.78
3.86	2.87	0	999	3.76
3.87	2.88	0	1006	3.80
